iyear,imonth,iday,extended,region,provstate,city,vicinity,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1,targtype1,targsubtype1,corp1,target1,natlty1,guncertain1,nperps,nperpcap,claimed,claimmode,compclaim,weaptype1,weapsubtype1,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,ishostkid,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,gname
2014,10,17,0,5,0,0,0,1,1,1,0,0,1,0,3,1,1,0,0,160,0,-99,0,0,10,0,6,17,0,0,0,0,0,0,1,3,0,0,0,0,0,10
2013,10,19,0,10,0,0,0,1,1,0,1,1,1,0,3,4,27,0,0,60,0,-99,0,1,7,0,6,15,0,0,0,6,0,0,1,3,0,-9,-9,0,-9,86
2014,7,29,0,11,0,0,0,1,1,1,0,1,1,1,3,15,86,0,0,147,0,1,0,0,10,0,6,13,3,0,1,0,0,0,1,3,0,0,0,0,0,1
2012,1,3,0,6,0,0,0,1,1,1,0,0,1,0,3,14,67,0,0,153,0,-99,0,1,10,0,6,15,2,0,0,19,0,0,1,3,0,0,0,0,0,2
2013,7,2,0,5,0,0,0,1,1,1,0,0,1,1,3,14,78,0,0,160,0,1,0,0,10,0,6,13,1,0,1,0,0,0,0,4,0,0,0,0,0,10
2012,7,13,0,5,0,0,0,1,1,1,0,1,1,0,3,1,3,0,0,205,1,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,0,0,0,0,46
2012,6,14,0,6,0,0,0,1,1,1,0,1,1,0,3,8,49,0,0,153,0,-99,0,1,2,0,6,11,0,0,0,0,0,0,0,4,0,0,0,0,0,55
2012,2,11,0,6,0,0,0,1,1,0,1,0,1,0,3,4,35,0,0,4,0,-99,0,1,8,0,6,16,0,0,0,5,0,0,1,4,0,0,0,0,0,5
2012,7,1,0,6,0,0,0,1,1,1,0,0,1,0,3,19,101,0,0,92,0,-99,1,1,8,0,6,14,0,0,0,25,0,0,-9,4,0,-9,-9,0,-9,42
2013,12,2,0,11,0,0,0,1,1,0,1,1,1,0,2,4,27,0,0,147,0,-99,0,1,6,0,6,11,0,0,0,0,0,0,1,4,0,0,0,0,0,1
2014,10,8,0,10,0,0,0,1,1,1,0,0,1,0,6,14,77,0,0,95,0,-99,0,0,10,0,5,5,3,0,0,0,0,0,0,4,1,-9,-9,0,-9,99
2014,5,31,0,10,0,0,0,1,1,0,1,0,1,0,3,4,34,0,0,200,0,-99,0,1,7,0,6,16,20,0,0,0,0,0,1,4,0,0,0,0,0,105
2014,7,18,0,6,0,0,0,1,1,1,0,0,1,0,3,3,23,0,0,153,0,-99,0,1,7,0,6,8,1,0,0,3,0,0,1,3,0,0,0,0,0,2
2014,4,29,0,9,0,0,0,1,1,1,0,1,1,0,7,2,14,0,0,214,0,20,0,0,10,0,13,0,0,0,0,0,0,0,-9,4,0,-9,-9,0,-9,113
2014,9,4,0,6,0,0,0,1,1,1,0,0,1,0,1,14,84,0,0,153,0,-99,0,1,2,0,5,5,1,0,0,0,0,0,0,4,0,-9,-9,0,-9,39
2014,11,16,1,10,0,0,0,1,1,1,0,0,1,0,6,15,86,0,0,228,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,1,3,1,0,0,0,0,98
2013,4,16,0,6,0,0,0,1,1,1,0,0,1,0,2,2,18,0,0,92,0,5,0,0,10,0,5,2,1,0,0,0,0,0,0,4,0,-9,-9,0,-9,35
2012,10,7,0,11,0,0,0,1,1,0,1,0,1,0,2,4,27,0,0,182,0,-99,0,0,10,0,6,11,8,0,4,0,0,0,1,4,0,0,0,0,0,4
2013,6,18,0,6,0,0,0,1,1,0,1,0,1,0,3,4,37,0,0,422,0,-99,0,1,8,0,6,11,4,4,0,0,0,0,-9,4,0,0,1,1,1,5
2014,8,16,0,11,0,0,0,1,1,1,0,0,1,1,3,7,47,0,0,422,0,1,0,1,7,0,6,15,3,0,1,7,0,0,-9,4,0,-9,-9,1,1,9
2014,6,3,0,11,0,0,1,1,1,1,0,1,1,0,9,14,73,0,0,137,0,-99,0,0,10,0,13,0,0,0,0,2,0,0,1,3,0,0,0,0,0,71
2011,11,14,0,10,0,0,0,1,1,1,0,0,1,1,3,20,0,0,0,0,0,3,2,0,10,0,6,13,1,0,1,0,0,0,1,3,0,-9,-9,1,1,51
2011,9,27,1,10,0,0,0,1,1,1,0,0,1,0,6,8,48,0,0,209,1,-99,0,0,10,0,13,0,0,0,0,0,0,0,0,4,1,0,0,0,0,28
2013,11,26,0,11,0,0,0,1,1,1,0,1,1,0,2,14,75,0,0,147,1,-99,0,0,10,0,5,5,7,0,0,0,0,0,-9,4,0,-9,-9,0,-9,81
2013,4,23,0,10,0,0,0,1,1,1,0,0,1,0,3,7,46,0,0,69,0,2,2,1,10,0,6,15,0,0,0,3,0,0,1,4,0,-9,-9,1,1,9
2013,3,25,0,6,0,0,0,1,1,1,0,0,1,0,2,3,24,0,0,4,0,-99,0,1,10,0,5,5,1,0,1,1,0,0,-9,4,0,0,0,0,0,5
2014,1,29,0,6,0,0,0,1,1,1,0,1,1,0,3,21,106,0,0,153,0,-99,0,1,2,0,6,12,0,0,0,0,0,0,1,4,0,0,0,0,0,14
2014,6,7,0,6,0,0,1,1,1,1,0,0,1,0,7,1,12,0,0,92,0,-99,0,0,10,0,8,18,0,0,0,0,0,0,1,4,0,-9,-9,0,-9,52
2013,2,3,0,10,0,0,0,1,1,0,1,0,1,0,2,4,29,0,0,228,0,-99,0,0,10,0,6,7,2,0,0,0,0,0,0,4,0,-9,-9,0,-9,57
2012,7,19,0,6,0,0,0,1,1,1,0,0,1,0,3,3,24,0,0,153,0,-99,5,1,8,0,6,7,0,0,0,0,0,0,1,3,0,0,0,0,0,2
2014,4,22,0,6,0,0,0,1,1,1,0,0,1,0,2,3,24,0,0,4,0,-99,0,0,10,0,5,5,12,0,12,0,0,0,-9,4,0,0,0,0,0,5
2013,5,14,0,6,0,0,1,1,1,1,0,0,1,0,3,3,25,0,0,4,0,-99,0,0,10,0,6,29,3,0,0,9,0,0,-9,4,0,0,0,0,0,5
2013,10,25,0,6,0,0,0,1,1,1,0,0,1,0,9,22,109,0,0,141,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,1,3,0,0,0,0,0,97
2014,7,26,0,10,0,0,1,1,1,1,0,0,1,0,3,15,86,0,0,95,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,4,0,-9,-9,0,-9,99
2014,4,23,0,11,0,0,0,1,1,1,0,0,1,0,3,3,22,0,0,104,1,2,0,0,10,0,6,15,4,0,2,0,0,0,-9,4,0,1,1,0,1,4
2014,4,2,0,6,0,0,0,1,1,1,0,0,1,0,2,1,12,0,0,92,0,4,0,1,10,0,5,2,3,0,0,1,0,0,-9,4,0,-9,-9,0,-9,0
2014,8,12,1,10,0,0,0,1,1,1,0,0,1,0,6,15,85,0,0,95,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,1,3,1,-9,-9,0,-9,99
2013,7,24,0,11,0,0,0,1,1,0,1,1,0,0,2,4,27,0,0,422,1,-99,0,0,10,0,6,11,0,0,0,0,0,0,0,4,0,0,1,1,1,4
2014,7,17,0,9,0,0,0,1,1,1,0,0,1,0,3,6,42,0,0,121,0,-99,0,1,7,0,6,11,298,1,0,0,0,0,1,4,0,-9,-9,1,1,112
2014,10,10,0,10,0,0,0,1,1,0,1,1,0,0,2,4,27,0,0,110,0,-99,0,0,10,0,5,2,0,0,0,0,0,0,0,4,0,0,1,0,1,83
2014,3,13,1,10,0,0,0,1,1,0,1,0,1,0,6,4,34,0,0,228,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,0,4,1,-9,-9,0,-9,64
2013,5,6,0,10,0,0,0,1,1,0,1,0,1,0,2,4,27,0,0,228,0,-99,0,0,10,0,5,5,1,0,0,0,0,0,0,4,0,-9,-9,0,-9,57
2011,12,21,0,3,0,0,0,1,1,1,1,0,1,0,3,14,76,0,0,11,0,-99,0,1,7,0,6,17,0,0,0,0,0,0,1,4,0,-9,-9,0,-9,0
2012,7,19,1,10,0,0,0,1,1,1,0,0,1,0,6,10,56,0,0,216,0,-99,0,0,10,0,5,5,0,0,0,2,0,0,0,4,1,0,1,1,1,62
2014,5,17,1,11,0,0,0,1,1,1,0,0,1,0,5,2,21,0,0,123,0,-99,0,1,8,0,5,2,44,0,28,91,0,62,1,3,1,-9,-9,0,-9,74
2012,2,4,0,6,0,0,1,1,1,1,0,0,1,0,3,3,25,0,0,4,0,-99,0,1,10,0,6,16,0,0,0,0,0,0,1,3,0,0,0,0,0,5
2011,12,8,0,3,0,0,0,1,1,1,0,0,1,0,3,14,68,0,0,45,1,-99,0,0,10,0,6,16,0,0,0,2,0,0,1,4,0,0,0,0,0,7
2014,3,31,0,11,0,0,0,1,1,1,0,1,1,0,3,1,2,0,0,104,1,-99,0,0,10,0,6,7,2,0,0,8,0,0,1,3,0,1,1,0,1,4
2014,5,4,0,11,0,0,0,1,1,1,0,0,1,0,2,14,74,0,0,147,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,1,3,0,0,0,0,0,1
2011,1,13,0,3,0,0,0,1,1,1,0,0,1,0,3,2,18,0,0,45,1,10,1,0,10,0,6,16,1,0,0,0,0,0,1,3,0,0,0,0,0,7
2013,4,1,0,6,0,0,0,1,1,1,0,0,1,0,3,2,21,0,0,141,0,-99,0,1,2,0,6,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2014,6,11,0,10,0,0,0,1,1,1,0,0,1,1,3,3,24,0,0,95,0,1,0,1,7,0,6,15,20,0,1,49,0,0,1,3,0,-9,-9,0,-9,99
2013,10,24,1,5,0,0,0,1,1,1,0,1,1,0,6,14,84,0,0,160,0,40,0,1,4,0,5,2,0,0,0,0,0,0,0,4,1,0,0,0,0,3
2013,10,29,0,11,0,0,1,1,1,0,1,0,1,0,2,4,27,0,0,229,0,-99,0,0,10,0,5,5,4,0,0,0,0,0,0,4,0,0,0,0,0,47
2014,12,1,0,6,0,0,0,1,1,1,0,0,1,0,2,3,25,0,0,92,0,-99,0,0,10,0,5,5,22,0,8,27,0,15,1,4,0,0,0,0,0,6
2014,9,20,0,9,0,0,0,1,1,0,1,0,0,0,2,4,39,0,0,214,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,112
2011,3,2,0,6,0,0,0,1,1,1,0,0,1,0,1,2,18,0,0,153,0,-99,0,1,5,0,5,2,1,0,0,1,0,0,0,4,0,0,0,0,0,2
2014,4,10,0,6,0,0,0,1,1,1,0,1,1,0,7,2,19,0,0,92,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,-9,4,0,-9,-9,0,-9,52
2013,5,24,0,6,0,0,0,1,1,1,0,0,1,0,3,15,86,0,0,4,0,-99,0,0,10,0,6,16,12,0,6,13,0,0,1,4,0,0,0,0,0,5
2011,5,24,0,6,0,0,1,1,1,1,0,0,1,0,2,8,50,0,0,4,1,-99,0,0,10,0,5,5,1,0,0,0,0,0,-9,4,0,0,0,0,0,5
2014,5,22,0,10,0,0,0,1,1,1,0,0,1,1,3,14,69,0,0,95,0,1,0,1,7,0,6,15,6,0,1,12,0,0,0,4,0,-9,-9,0,-9,99
2014,9,2,0,6,0,0,0,1,1,1,0,0,1,1,3,3,23,0,0,4,0,1,0,1,8,0,6,15,3,0,1,2,0,0,0,4,0,0,0,0,0,5
2013,9,16,0,5,0,0,0,1,1,1,0,1,1,0,3,1,11,0,0,160,0,-99,0,1,8,0,6,16,0,0,0,5,0,0,1,3,0,-9,-9,0,-9,49
2012,12,8,0,8,0,0,0,1,1,1,0,1,1,0,3,14,76,0,0,0,0,-99,0,1,10,0,6,16,0,0,0,0,0,0,1,4,0,-9,-9,1,1,16
2011,4,0,0,6,0,0,0,0,1,1,1,0,1,0,2,2,20,0,0,92,1,-99,0,0,10,0,9,23,1,0,0,0,0,0,0,4,0,0,0,0,0,6
2014,3,22,0,10,0,0,0,1,1,1,0,1,1,0,3,21,107,0,0,95,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2014,9,19,0,6,0,0,0,1,1,1,0,1,1,0,3,16,90,0,0,92,0,20,0,0,10,0,6,17,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,52
2012,1,17,1,11,0,0,1,1,1,1,0,0,1,0,6,18,97,0,0,999,0,-99,0,1,8,0,5,5,5,0,0,0,0,0,0,4,1,0,1,1,1,0
2014,10,6,0,11,0,0,1,1,1,0,1,0,1,0,9,4,29,0,0,422,0,-99,0,0,10,0,13,0,5,0,3,0,0,0,1,4,0,0,1,1,1,4
2012,9,9,0,10,0,0,0,1,1,1,0,1,1,0,2,3,25,0,0,95,0,-99,0,1,7,0,5,5,1,0,0,1,0,0,0,4,0,0,0,0,0,17
2014,4,25,0,9,0,0,0,1,1,0,1,0,1,0,2,4,35,0,0,214,0,1,0,1,8,0,6,11,0,0,0,1,0,0,1,4,0,-9,-9,0,-9,112
2013,6,16,0,11,0,0,0,1,1,0,1,1,1,0,9,4,36,0,0,147,0,-99,0,0,10,0,13,0,2,0,2,3,0,0,0,4,0,0,0,0,0,1
2014,6,25,0,10,0,0,0,1,1,1,0,0,1,0,3,2,14,0,0,60,1,-99,0,0,10,0,6,15,0,0,0,1,0,0,1,3,0,0,1,0,1,100
2014,10,30,0,11,0,0,0,1,1,1,0,0,0,0,1,2,18,0,0,182,0,-99,0,1,7,0,6,8,0,0,0,4,0,0,1,3,0,0,0,0,0,4
2011,1,24,0,9,0,0,0,1,1,1,0,0,1,1,3,6,44,0,0,167,0,1,0,1,7,0,6,17,38,0,1,168,0,0,1,4,0,0,1,1,1,19
2014,4,6,0,6,0,0,0,1,1,1,0,1,1,0,2,13,63,0,0,4,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,1,3,0,0,0,0,0,5
2014,7,20,0,10,0,0,0,1,1,1,0,0,1,0,3,6,44,0,0,113,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,1,4,0,-9,-9,0,-9,60
2013,5,30,0,10,0,0,0,1,1,1,0,0,1,1,3,4,36,0,0,95,1,-99,0,0,10,0,6,15,5,0,1,8,0,0,0,4,0,-9,-9,0,-9,99
2012,8,11,0,5,0,0,0,1,1,1,0,0,1,0,3,21,107,0,0,160,1,-99,0,0,10,0,6,16,0,0,0,0,0,0,0,4,0,0,0,0,0,85
2012,9,26,0,10,0,0,0,1,1,1,0,0,1,0,3,14,74,0,0,228,1,1,0,0,10,0,6,7,7,0,0,15,0,0,-9,4,0,0,1,0,1,12
2012,9,4,0,6,0,0,0,1,1,1,0,0,0,0,3,3,25,0,0,92,0,-99,0,0,10,0,6,8,0,0,0,0,0,0,0,4,0,0,0,0,0,6
2013,5,24,0,6,0,0,0,1,1,1,0,0,1,0,3,20,0,0,0,0,0,3,0,0,10,0,6,16,3,0,3,0,0,0,0,4,0,0,1,1,1,5
2013,10,1,0,5,0,0,0,1,1,0,1,0,1,0,2,4,34,0,0,160,0,-99,0,0,10,0,5,5,0,0,0,3,0,0,0,4,0,0,0,0,0,3
2014,4,4,0,6,0,0,0,1,1,1,0,0,1,0,1,10,53,0,0,38,0,1,1,0,10,0,5,2,1,0,0,1,0,0,1,3,0,-9,-9,1,1,60
2014,2,12,0,8,0,0,0,1,1,0,0,0,0,0,3,4,28,0,0,216,0,-99,0,1,1,0,6,9,0,0,0,0,0,0,0,4,0,1,1,1,1,91
2013,11,10,0,10,0,0,0,1,1,1,0,0,1,0,3,14,67,0,0,95,0,3,3,0,10,0,6,16,0,0,0,0,0,0,-9,4,0,-9,-9,0,-9,99
2012,4,24,0,10,0,0,0,1,1,0,1,0,1,0,3,4,35,0,0,209,1,-99,0,0,10,0,6,16,0,0,0,1,0,0,1,4,0,0,0,0,0,28
2013,2,12,0,6,0,0,0,1,1,1,0,0,1,0,3,8,49,0,0,153,1,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,0,0,0,0,2
2013,1,31,0,11,0,0,0,1,1,1,0,1,1,0,2,1,3,0,0,147,1,60,0,0,10,0,6,11,0,0,0,0,0,0,1,3,0,0,0,0,0,1
2014,7,27,0,10,0,0,0,1,1,1,0,1,1,0,3,14,75,0,0,113,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,1,3,0,0,0,0,0,0
2012,8,16,0,10,0,0,0,1,1,1,0,1,1,0,3,3,22,0,0,95,0,-99,0,0,10,0,6,16,3,0,0,6,0,0,1,3,0,0,0,0,0,17
2014,4,15,1,11,0,0,0,1,1,1,0,1,1,0,6,14,75,0,0,195,0,54,0,0,10,0,13,0,0,0,0,0,0,0,1,3,1,0,0,0,0,109
2012,4,4,0,6,0,0,0,1,1,1,0,1,0,0,3,19,99,0,0,141,0,3,3,1,5,0,6,17,0,0,0,0,0,0,0,4,0,0,1,0,1,0
2013,7,31,0,6,0,0,0,1,1,1,0,0,1,0,6,2,18,0,0,92,0,20,0,1,5,0,5,2,1,0,0,0,0,0,0,4,1,-9,-9,0,-9,52
2013,5,2,0,11,0,0,0,1,1,1,0,0,0,0,3,8,49,0,0,182,1,1,1,0,10,0,6,7,0,0,0,0,0,0,0,4,0,0,0,0,0,4
2013,9,14,0,6,0,0,0,1,1,1,0,0,1,0,3,14,67,0,0,4,0,-99,0,0,10,0,6,10,2,0,0,0,0,0,0,4,0,0,0,0,0,5
2011,11,2,0,11,0,0,0,1,1,1,0,0,1,0,3,1,8,0,0,104,1,-99,0,0,10,0,5,5,0,0,0,0,0,0,1,3,0,1,1,0,1,4
2014,6,24,0,10,0,0,0,1,1,1,0,0,1,0,7,1,1,0,0,95,0,-99,0,0,10,0,13,0,40,0,40,0,0,0,-9,4,0,-9,-9,0,-9,99
2013,10,29,0,6,0,0,0,1,1,1,0,1,0,0,3,22,111,0,0,92,0,6,4,1,8,0,6,14,0,0,0,0,0,0,0,4,0,0,0,0,0,43
2014,9,23,0,11,0,0,0,1,1,1,0,1,1,0,6,14,75,0,0,147,0,-99,0,0,10,0,9,23,0,0,0,0,0,0,1,4,1,-9,-9,0,-9,81
2013,9,15,0,10,0,0,0,1,1,1,0,1,1,0,3,14,74,0,0,95,1,-99,0,0,10,0,6,15,2,0,0,16,0,0,-9,4,0,-9,-9,0,-9,99
2013,8,10,0,10,0,0,0,1,1,1,0,1,1,0,3,1,2,0,0,95,0,-99,0,1,7,0,6,15,7,0,0,15,0,0,0,4,0,-9,-9,0,-9,99
2012,9,18,0,10,0,0,1,1,1,0,1,0,1,0,2,4,34,0,0,209,0,-99,0,0,10,0,6,11,10,0,0,60,0,0,0,4,0,0,0,0,0,28
2014,2,16,0,5,0,0,0,1,1,1,0,0,1,0,7,19,99,0,0,160,0,14,0,1,8,0,5,5,0,0,0,0,0,0,1,3,0,0,0,0,0,3
2012,8,5,0,5,0,0,0,1,1,0,1,1,1,0,3,4,27,0,0,160,0,-99,0,1,8,0,6,7,0,0,0,0,0,0,1,4,0,0,0,0,0,85
2014,3,22,0,10,0,0,0,1,1,1,0,1,1,0,3,21,107,0,0,95,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2014,3,25,0,6,0,0,0,1,1,1,0,1,1,0,3,21,107,0,0,153,0,-99,0,1,2,0,6,16,0,0,0,0,0,0,1,4,0,0,0,0,0,55
2014,3,4,0,11,0,0,0,1,1,1,0,0,1,0,3,4,34,0,0,182,1,-99,0,0,10,0,6,16,0,0,0,0,0,0,-9,4,0,0,0,0,0,4
2013,8,4,0,6,0,0,0,1,1,1,0,0,1,1,3,2,15,0,0,4,0,1,0,0,10,0,6,13,1,0,1,0,0,0,0,4,0,0,0,0,0,5
2011,6,20,0,6,0,0,0,1,1,1,0,0,0,1,3,4,36,0,0,153,1,1,0,0,10,0,6,13,0,0,0,0,0,0,0,4,0,0,0,0,0,2
2011,9,21,0,11,0,0,0,1,1,1,0,0,1,0,2,2,18,0,0,147,1,4,0,0,10,0,5,2,1,0,0,0,0,0,0,4,0,0,0,0,0,1
2013,3,18,0,11,0,0,0,1,1,1,0,0,1,1,3,19,101,0,0,147,1,2,0,0,10,0,6,15,39,0,2,75,0,0,1,3,0,0,0,0,0,1
2014,1,26,0,5,0,0,0,1,1,1,0,1,0,0,1,2,15,0,0,160,0,-99,0,1,3,0,6,16,0,0,0,3,0,0,1,3,0,0,0,0,0,10
2014,8,14,0,10,0,0,0,1,1,1,0,0,1,0,3,14,76,0,0,95,0,-99,0,1,7,0,6,11,2,0,0,5,0,0,1,3,0,0,0,0,0,111
2013,12,5,0,11,0,0,0,1,1,1,0,0,1,0,2,15,86,0,0,41,0,-99,0,0,10,0,5,5,54,0,0,0,0,0,1,3,0,0,0,0,0,102
2014,5,18,0,6,0,0,0,1,1,0,1,0,1,0,3,4,39,0,0,153,0,-99,0,1,7,0,6,12,1,0,0,5,0,0,0,4,0,0,0,0,0,2
2012,6,14,0,10,0,0,0,1,1,1,0,0,1,0,3,14,67,0,0,228,0,-99,0,0,10,0,6,8,9,0,0,0,0,0,0,4,0,0,1,0,1,12
2013,1,22,0,3,0,0,1,1,1,0,1,0,1,0,2,4,34,0,0,45,0,1,0,0,10,0,5,5,1,0,0,0,0,0,0,4,0,0,0,0,0,7
2014,10,24,1,10,0,0,0,1,1,1,0,1,1,0,6,10,55,0,0,95,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,0,4,1,-9,-9,0,-9,99
2014,10,7,0,9,0,0,0,1,1,0,1,0,1,0,3,4,36,0,0,214,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,-9,4,0,0,0,0,0,0
2013,1,30,0,5,0,0,0,1,1,0,1,1,0,0,2,4,27,0,0,160,0,5,0,0,10,0,5,5,0,0,0,0,0,0,0,4,0,0,0,0,0,3
2014,11,19,0,5,0,0,0,1,1,1,0,0,1,0,7,2,15,0,0,160,0,30,0,0,10,0,8,18,0,0,0,0,0,0,1,3,0,0,0,0,0,3
2012,7,23,0,10,0,0,0,1,1,1,0,1,1,0,3,3,24,0,0,95,0,-99,0,1,7,0,6,15,2,0,0,1,0,0,-9,4,0,0,0,0,0,17
2014,12,1,0,5,0,0,0,1,1,0,1,0,1,0,2,4,34,0,0,160,0,30,0,0,10,0,5,5,3,0,3,2,0,0,0,4,0,0,0,0,0,85
2014,7,26,0,6,0,0,0,1,1,0,1,0,1,0,3,4,35,0,0,4,0,-99,0,1,7,0,6,8,1,0,0,2,0,0,1,4,0,0,0,0,0,5
2014,3,10,0,5,0,0,0,1,1,0,1,0,1,0,2,4,29,0,0,160,0,-99,0,0,10,0,5,5,0,0,0,1,0,0,0,4,0,0,0,0,0,3
2011,5,26,0,6,0,0,0,1,1,1,0,0,1,1,3,2,21,0,0,153,0,1,0,1,2,0,6,15,39,0,1,52,0,0,1,4,0,0,0,0,0,2
2013,12,17,0,6,0,0,0,1,1,1,0,1,1,0,2,14,79,0,0,4,0,-99,0,1,2,0,5,5,1,0,1,1,0,0,-9,4,0,0,0,0,0,5
2011,5,5,0,6,0,0,0,1,1,1,0,0,1,0,2,1,12,0,0,184,0,-99,0,1,2,0,5,5,3,0,0,0,0,0,-9,4,0,0,1,1,1,5
2014,5,7,0,10,0,0,0,1,1,0,1,0,1,0,9,4,34,0,0,95,0,-99,0,0,10,0,13,0,2,0,0,4,0,0,-9,4,0,0,0,0,0,111
2013,11,24,0,8,0,0,0,1,1,1,0,0,1,0,4,1,7,0,0,233,0,-99,0,1,10,0,6,17,0,0,0,0,0,0,1,3,1,0,0,1,1,40
2013,11,10,0,6,0,0,0,1,1,1,0,0,0,0,3,2,19,0,0,92,0,-99,0,0,10,0,6,8,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,52
2013,1,14,0,11,0,0,0,1,1,1,0,0,1,0,2,3,24,0,0,147,1,5,0,0,10,0,5,5,2,0,0,4,0,2,0,4,0,0,0,0,0,1
2014,7,16,0,10,0,0,0,1,1,0,1,1,1,0,2,4,27,0,0,208,0,-99,0,1,7,0,6,7,8,0,0,9,0,0,1,4,0,0,0,0,0,0
2014,1,22,0,8,0,0,0,1,1,1,0,0,1,0,3,2,21,0,0,69,0,-99,0,1,5,0,6,16,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,0
2012,7,22,0,10,0,0,0,1,1,0,1,0,0,0,1,4,34,0,0,228,1,-99,0,0,10,0,6,12,0,0,0,3,0,0,1,3,0,0,1,0,1,12
2014,11,16,0,10,0,0,0,1,1,1,0,0,1,0,9,14,67,0,0,95,0,-99,0,0,10,0,13,0,5,0,0,0,0,0,0,4,0,-9,-9,0,-9,99
2011,11,30,0,6,0,0,0,1,0,1,1,0,1,0,1,14,68,0,0,92,1,25,0,0,10,0,5,5,1,0,0,0,0,0,0,4,1,0,0,0,0,6
2013,1,3,0,11,0,0,0,1,1,1,0,1,1,0,7,2,21,0,0,147,1,100,0,0,10,0,8,18,0,0,0,0,0,0,1,3,0,0,0,0,0,1
2014,10,28,1,11,0,0,0,1,1,1,0,0,1,0,6,14,67,0,0,41,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,0,4,1,0,0,0,0,102
2014,3,21,0,10,0,0,0,1,1,1,0,0,1,0,3,14,78,0,0,95,1,-99,0,0,10,0,6,15,5,0,0,15,0,0,-9,4,0,-9,-9,0,-9,99
2014,7,20,0,6,0,0,0,1,1,1,0,0,1,0,3,19,105,0,0,4,0,-99,0,0,10,0,6,16,3,0,0,3,0,0,1,3,0,0,0,0,0,5
2011,5,19,0,6,0,0,1,1,1,1,0,0,1,0,2,3,25,0,0,92,1,-99,0,0,10,0,5,5,4,0,1,0,0,0,-9,4,0,0,0,0,0,6
2011,6,12,0,11,0,0,0,1,1,1,0,0,1,0,2,14,67,0,0,182,1,-99,0,0,10,0,5,5,1,0,0,3,0,0,0,4,0,0,0,0,0,4
2011,11,9,0,6,0,0,1,1,1,1,0,0,1,0,3,8,49,0,0,153,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,4,0,-9,-9,0,-9,51
2013,8,25,0,10,0,0,0,1,1,1,0,0,1,0,1,2,15,0,0,200,0,-99,0,1,10,0,6,15,1,0,0,7,0,0,1,3,0,0,0,0,0,62
2014,5,31,0,11,0,0,0,1,1,1,0,1,1,0,2,14,75,0,0,147,0,-99,0,0,10,0,6,16,14,0,0,5,0,0,1,3,0,0,0,0,0,1
2012,7,13,0,6,0,0,0,1,1,1,0,0,1,0,3,3,23,0,0,4,0,-99,0,1,8,0,6,8,0,0,0,0,0,0,0,4,0,0,0,0,0,5
2013,6,10,0,6,0,0,0,1,1,1,0,0,1,1,3,2,19,0,0,4,0,6,0,1,2,0,6,15,6,0,6,18,0,0,0,4,0,0,0,0,0,5
2014,10,29,0,10,0,0,0,1,1,1,0,0,1,0,3,17,94,0,0,95,0,-99,0,1,7,0,6,16,1,0,0,5,0,0,0,4,0,-9,-9,0,-9,99
2013,1,30,0,6,0,0,0,1,1,1,0,1,1,0,7,14,73,0,0,19,0,-99,0,0,10,0,8,18,0,0,0,0,0,0,1,3,0,0,0,0,0,93
2011,7,23,1,11,0,0,0,1,1,1,0,0,1,0,6,1,0,0,0,182,1,-99,0,0,10,0,13,0,0,0,0,0,0,0,0,4,1,0,0,0,0,4
2011,11,14,0,6,0,0,0,1,1,0,1,1,1,0,9,4,27,0,0,153,0,-99,0,0,10,0,13,0,1,0,0,2,0,0,-9,4,0,-9,-9,0,-9,51
2012,3,30,0,10,0,0,0,1,1,0,1,0,0,0,2,4,27,0,0,228,1,-99,0,0,10,0,5,2,0,0,0,0,0,0,0,4,0,0,1,0,1,12
2011,1,11,0,6,0,0,1,1,1,1,0,0,1,0,3,2,18,0,0,92,1,-99,0,0,10,0,6,8,0,0,0,3,0,0,1,3,0,0,0,0,0,6
