iyear,imonth,iday,extended,region,provstate,city,vicinity,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1,targtype1,targsubtype1,corp1,target1,natlty1,guncertain1,nperps,nperpcap,claimed,claimmode,compclaim,weaptype1,weapsubtype1,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,ishostkid,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,gname
2014,7,7,0,9,0,0,0,1,1,1,0,0,1,0,7,19,103,0,0,214,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,1,4,0,-9,-9,0,-9,112
2014,7,14,0,10,0,0,0,1,1,1,0,0,1,0,3,14,76,0,0,97,0,-99,0,1,8,0,6,11,0,0,0,1,0,0,-9,4,0,1,0,0,1,79
2014,10,1,0,6,0,0,0,1,1,1,0,1,1,1,3,4,35,0,0,4,0,1,0,1,7,0,6,13,1,0,1,3,0,0,1,3,0,0,0,0,0,5
2014,3,4,0,6,0,0,0,1,1,1,0,0,1,0,3,19,100,0,0,153,0,-99,0,1,2,1,6,16,0,0,0,0,0,0,1,3,0,0,0,0,0,14
2014,7,2,0,11,0,0,0,1,1,1,0,0,1,0,2,14,77,0,0,182,0,-99,0,0,10,0,5,3,1,0,0,1,0,0,0,4,0,0,0,0,0,4
2013,11,26,0,11,0,0,0,1,1,1,0,1,1,0,2,14,75,0,0,147,1,-99,0,0,10,0,5,5,13,0,0,0,0,0,-9,4,0,-9,-9,0,-9,81
2014,12,30,0,10,0,0,0,1,1,1,0,1,1,0,3,14,76,0,0,228,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,0,0,0,0,98
2014,7,21,0,5,0,0,0,1,1,1,0,1,1,0,2,4,27,0,0,160,0,-99,0,1,8,0,5,5,9,0,8,1,0,0,-9,4,0,0,0,0,0,85
2013,4,26,0,5,0,0,0,1,1,1,0,0,1,0,2,4,34,0,0,160,1,-99,0,0,10,0,5,2,1,0,0,0,0,0,0,4,0,0,0,0,0,3
2014,11,4,0,10,0,0,0,1,1,0,1,1,1,0,3,4,27,0,0,60,0,-99,0,1,7,0,6,11,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,86
2014,3,8,0,10,0,0,0,1,1,1,0,0,1,0,1,2,15,0,0,95,0,-99,0,1,7,0,5,5,1,0,0,0,0,0,0,4,0,-9,-9,0,-9,99
2012,12,27,0,11,0,0,0,1,1,0,1,0,1,0,2,4,34,0,0,147,1,-99,0,0,10,0,5,5,3,0,0,0,0,0,0,4,0,0,0,0,0,1
2014,4,5,0,6,0,0,0,1,1,1,0,1,1,0,3,2,19,0,0,4,0,-99,0,0,10,0,6,11,0,0,0,4,0,0,-9,4,0,0,0,0,0,5
2011,11,12,0,6,0,0,0,1,1,1,0,0,1,0,2,14,68,0,0,4,0,-99,4,0,10,0,5,5,1,0,0,0,0,0,0,4,0,-9,-9,0,-9,53
2011,12,19,0,11,0,0,1,1,1,1,0,0,1,0,3,3,25,0,0,104,1,-99,0,0,10,0,6,16,1,0,0,2,0,0,1,4,0,1,1,0,1,4
2014,11,1,0,11,0,0,0,1,1,1,0,0,1,0,3,14,75,0,0,147,0,-99,0,0,10,0,6,16,18,0,0,0,0,0,1,3,0,0,0,0,0,1
2012,1,26,0,11,0,0,0,1,1,1,0,0,1,0,6,14,67,0,0,147,0,100,0,0,10,0,5,5,14,0,0,0,0,0,0,4,1,0,0,0,0,1
2012,5,11,0,8,0,0,0,1,1,1,0,1,1,0,3,14,76,0,0,0,0,-99,0,1,10,0,6,16,0,0,0,0,0,0,1,4,0,-9,-9,1,1,16
2014,9,21,0,11,0,0,0,1,1,1,0,1,1,0,9,14,75,0,0,1004,0,-99,0,0,10,0,13,0,7,0,0,0,0,0,-9,4,0,-9,-9,0,-9,103
2013,6,20,0,6,0,0,0,1,1,1,0,1,1,0,2,3,22,0,0,153,0,-99,0,1,10,0,6,11,1,0,0,1,0,0,1,3,0,0,0,0,0,2
2014,12,8,0,9,0,0,0,1,1,1,0,0,0,0,1,15,85,0,0,28,0,1,0,0,10,0,9,23,0,0,0,1,0,0,0,4,0,-9,-9,0,-9,60
2014,11,1,0,9,0,0,0,1,1,0,1,1,1,0,2,4,27,0,0,214,0,-99,0,0,10,0,6,11,1,0,0,1,0,0,-9,4,0,-9,-9,0,-9,112
2012,4,26,0,10,0,0,0,1,1,0,1,0,1,0,9,4,29,0,0,228,0,-99,1,0,10,0,13,0,1,0,0,0,0,0,-9,4,0,0,1,0,1,12
2014,11,16,0,6,0,0,0,1,1,1,0,0,1,0,2,3,24,0,0,4,0,-99,0,1,7,0,5,5,3,0,0,3,0,0,0,4,0,0,0,0,0,5
2012,11,12,0,10,0,0,0,1,1,1,0,0,1,0,3,14,76,0,0,97,0,-99,0,1,10,1,6,11,0,0,0,0,0,0,0,4,0,1,0,0,1,0
2013,4,3,0,6,0,0,0,1,1,1,0,0,1,1,3,2,14,0,0,4,0,9,0,1,7,0,6,15,53,0,9,95,0,0,1,3,0,0,0,0,0,5
2012,1,31,0,6,0,0,0,1,1,0,1,0,1,0,2,4,37,0,0,422,0,1,1,0,10,0,5,5,1,1,0,0,0,0,0,4,0,-9,-9,1,1,8
2012,4,16,0,6,0,0,0,1,1,0,1,0,1,0,2,4,37,0,0,422,0,1,0,0,10,0,5,5,1,0,1,0,0,0,0,4,0,-9,-9,1,1,8
2011,1,7,0,6,0,0,0,1,1,1,0,0,1,1,1,3,25,0,0,4,0,1,0,1,2,0,6,15,18,0,1,21,0,0,1,3,0,0,0,0,0,5
2014,9,15,0,6,0,0,0,1,1,1,0,0,1,0,3,3,25,0,0,92,0,-99,0,0,10,0,6,8,1,0,0,4,0,0,0,4,0,-9,-9,0,-9,52
2012,6,22,0,6,0,0,0,1,1,1,0,0,1,0,2,3,22,0,0,153,0,-99,0,0,10,0,5,5,16,0,15,2,0,0,0,4,0,1,1,0,1,5
2013,10,6,0,10,0,0,0,1,1,1,0,0,0,0,6,7,45,0,0,75,0,3,0,1,9,0,5,5,1,0,0,0,0,0,0,4,0,0,1,1,1,12
2012,2,3,0,6,0,0,0,1,1,1,0,0,1,0,2,3,25,0,0,153,0,-99,0,0,10,0,5,5,2,0,0,0,0,0,0,4,0,0,0,0,0,2
2011,2,9,0,6,0,0,1,1,1,1,0,0,1,0,7,3,22,0,0,92,0,40,0,1,5,0,8,18,0,0,0,0,0,0,1,3,0,0,0,0,0,6
2014,7,8,0,10,0,0,0,1,1,1,0,0,1,0,3,14,76,0,0,95,0,-99,0,0,10,0,6,11,4,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2013,7,6,0,5,0,0,0,1,1,1,0,0,0,0,3,20,0,0,0,160,0,-99,0,0,10,0,6,28,0,0,0,0,0,0,0,4,0,0,0,0,0,3
2013,8,31,0,11,0,0,0,1,1,1,0,0,0,0,1,2,20,0,0,182,1,-99,0,0,10,0,6,8,0,0,0,0,0,0,1,3,0,0,0,0,0,4
2011,10,26,0,6,0,0,0,1,1,1,0,0,0,0,2,3,25,0,0,92,1,-99,0,0,10,0,5,5,0,0,0,0,0,0,0,4,0,0,0,0,0,6
2014,10,6,0,11,0,0,0,1,1,1,0,0,1,0,7,14,76,0,0,229,0,-99,0,0,10,0,8,18,0,0,0,0,0,0,1,3,0,0,0,0,0,106
2012,4,28,0,11,0,0,1,1,1,0,1,1,1,0,9,4,27,0,0,422,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,-9,4,0,0,1,1,1,4
2011,8,16,0,6,0,0,1,1,1,1,0,0,1,0,2,14,68,0,0,92,1,7,0,0,10,0,5,5,1,0,0,0,0,0,-9,4,0,0,0,0,0,35
2014,10,2,0,6,0,0,0,1,1,0,1,0,1,1,3,4,35,0,0,4,0,-99,0,1,2,0,6,13,4,0,1,8,0,0,1,4,0,0,0,0,0,5
2013,11,18,0,6,0,0,1,1,1,1,0,0,1,0,7,3,22,0,0,92,0,4,0,1,5,0,5,5,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,52
2012,1,23,0,10,0,0,0,1,1,1,0,0,1,0,2,2,20,0,0,228,1,-99,0,0,10,0,5,5,1,0,0,0,0,0,0,4,0,0,1,0,1,12
2014,12,30,0,11,0,0,0,1,1,0,1,0,1,0,9,4,36,0,0,182,0,-99,0,0,10,0,13,0,6,0,0,0,0,0,0,4,0,0,0,0,0,4
2014,11,9,0,5,0,0,0,1,1,1,0,1,1,0,3,3,25,0,0,160,0,-99,0,0,10,0,6,17,0,0,0,1,0,0,1,3,0,0,0,0,0,10
2012,5,2,0,6,0,0,0,1,1,0,1,0,1,0,2,4,27,0,0,4,0,-99,0,0,10,0,5,5,0,0,0,4,0,0,0,4,0,0,0,0,0,5
2014,5,6,0,9,0,0,0,1,1,1,0,0,1,0,2,3,24,0,0,214,0,-99,0,0,10,0,5,2,1,0,0,3,0,0,0,4,0,0,0,0,0,0
2014,11,7,0,6,0,0,0,1,1,1,0,0,1,0,2,14,77,0,0,153,1,2,0,0,10,0,5,5,2,0,0,0,0,0,0,4,0,0,0,0,0,69
2012,2,7,0,11,0,0,0,1,1,0,1,0,1,0,3,4,27,0,0,422,0,-99,0,0,10,0,6,8,0,0,0,0,0,0,-9,4,0,0,1,1,1,4
2012,12,2,0,11,0,0,0,1,1,1,0,1,1,0,7,2,21,0,0,147,1,50,0,0,10,0,8,18,0,0,0,0,0,0,1,3,0,0,0,0,0,1
2012,7,9,0,6,0,0,0,1,1,1,0,0,1,1,3,3,22,0,0,4,1,1,0,0,10,0,6,15,1,0,1,26,0,0,-9,4,0,0,0,0,0,5
2014,5,6,0,6,0,0,0,1,1,1,0,0,1,0,3,3,23,0,0,4,0,-99,0,1,7,0,6,8,4,0,0,4,0,0,1,3,0,0,0,0,0,5
2014,5,16,0,6,0,0,0,1,1,1,0,1,1,0,3,15,86,0,0,4,0,-99,0,1,7,0,6,16,0,0,0,0,0,0,0,4,0,0,0,0,0,5
2014,10,29,0,11,0,0,0,1,1,1,0,1,1,0,2,14,75,0,0,147,0,-99,0,1,5,0,5,5,0,0,0,0,0,0,1,4,0,0,0,0,0,1
2014,12,24,0,10,0,0,0,1,1,1,0,0,1,0,3,3,25,0,0,113,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,-9,4,0,-9,-9,0,-9,60
2014,5,4,0,10,0,0,0,1,1,0,1,1,1,0,9,4,29,0,0,228,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,1,4,0,0,1,0,1,12
2014,3,5,0,10,0,0,0,1,1,1,0,1,1,0,3,19,99,0,0,95,1,-99,0,0,10,0,6,16,1,0,0,7,0,0,1,3,0,-9,-9,0,-9,99
2012,1,26,0,6,0,0,0,1,1,1,0,0,1,1,3,4,37,0,0,422,0,1,0,1,10,0,6,15,5,0,1,31,0,0,-9,4,0,0,1,1,1,5
2014,6,25,0,6,0,0,1,1,1,1,0,1,1,0,3,19,100,0,0,92,1,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,4,0,0,0,0,0,6
2014,7,8,0,11,0,0,0,1,1,1,0,0,0,0,1,3,25,0,0,182,1,-99,0,0,10,0,6,16,0,0,0,1,0,0,1,3,0,0,0,0,0,4
2011,6,16,0,6,0,0,0,1,1,1,0,0,1,0,7,19,100,0,0,92,0,25,0,1,9,0,8,18,0,0,0,0,0,0,1,3,0,0,0,0,0,6
2014,7,22,0,9,0,0,1,1,1,0,1,0,1,0,3,4,27,0,0,214,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,-9,4,0,-9,-9,0,-9,113
2013,6,22,0,6,0,0,0,1,1,1,0,0,1,0,3,17,94,0,0,153,0,-99,0,1,8,0,6,12,2,0,0,0,0,0,0,4,0,0,0,0,0,2
2013,12,2,0,10,0,0,0,1,1,1,0,0,1,0,9,3,22,0,0,94,0,-99,0,1,7,0,13,0,1,0,0,4,0,0,-9,4,0,0,1,0,1,0
2014,8,2,1,10,0,0,0,1,1,1,0,0,1,0,6,3,22,0,0,110,0,-99,0,1,6,1,5,5,2,0,0,0,0,0,1,3,1,1,1,0,1,99
2012,3,15,0,6,0,0,0,1,1,1,0,0,1,1,1,3,23,0,0,153,0,1,0,1,2,0,6,13,2,0,1,4,0,0,1,3,0,0,0,0,0,2
2012,4,2,1,6,0,0,0,1,1,1,0,0,1,0,6,3,25,0,0,4,0,-99,0,1,10,0,5,5,7,0,1,2,0,0,1,3,1,0,0,0,0,5
2012,2,21,0,6,0,0,0,1,1,0,1,0,1,0,3,4,37,0,0,422,0,-99,0,1,8,0,6,15,3,0,0,0,0,0,1,4,0,0,1,1,1,5
2013,4,9,0,6,0,0,0,1,1,0,1,0,1,0,7,4,37,0,0,422,0,-99,0,1,10,0,5,5,2,2,0,0,0,0,1,4,0,0,1,1,1,5
2014,3,5,0,10,0,0,0,1,1,1,0,1,1,0,3,14,67,0,0,95,1,-99,0,0,10,0,6,15,1,0,0,9,0,0,-9,4,0,-9,-9,0,-9,99
2013,11,11,0,6,0,0,0,1,1,1,0,1,1,0,2,3,23,0,0,92,0,-99,0,0,10,0,5,5,1,0,0,0,0,0,0,4,0,-9,-9,0,-9,52
2014,2,2,1,11,0,0,0,1,1,1,0,0,1,0,6,14,67,0,0,41,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,0,4,1,-9,-9,0,-9,22
2013,3,28,0,6,0,0,0,1,1,1,0,1,1,0,2,3,24,0,0,4,0,-99,0,0,10,0,5,5,2,0,2,1,0,1,0,4,0,0,0,0,0,5
2014,7,24,0,6,0,0,0,1,1,1,0,0,1,0,3,3,25,0,0,92,0,24,0,1,5,0,6,17,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,52
2011,5,3,0,6,0,0,0,1,1,1,0,0,1,0,3,3,25,0,0,92,1,-99,4,0,10,0,6,8,11,0,0,40,0,0,1,3,0,0,0,0,0,6
2013,5,17,0,6,0,0,1,1,1,1,0,0,1,0,2,3,25,0,0,92,0,-99,0,0,10,0,5,5,1,0,0,1,0,0,0,4,0,-9,-9,0,-9,52
2013,1,16,0,10,0,0,0,1,1,1,0,0,1,0,1,3,25,0,0,228,1,2,0,0,10,0,5,3,1,0,0,0,0,0,0,4,0,0,1,0,1,12
2014,11,30,0,8,0,0,0,1,1,1,0,0,1,0,7,1,3,0,0,78,0,-99,0,1,7,0,8,20,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,30
2014,7,17,0,6,0,0,0,1,1,1,0,1,1,0,2,3,22,0,0,4,0,-99,0,0,10,0,5,5,7,0,7,4,0,4,1,3,0,0,0,0,0,5
2011,11,1,0,6,0,0,0,1,1,1,0,0,1,0,3,14,67,0,0,4,0,-99,0,0,10,0,6,16,2,0,0,0,0,0,0,4,0,-9,-9,0,-9,51
2013,9,18,0,6,0,0,0,1,1,1,0,0,1,0,2,3,23,0,0,92,0,-99,0,0,10,0,5,5,2,0,0,0,0,0,0,4,0,-9,-9,0,-9,52
2014,12,30,0,10,0,0,0,1,1,1,0,0,1,1,3,2,21,0,0,113,0,-99,0,0,10,0,6,15,1,0,1,11,0,0,1,3,0,0,0,0,0,0
2014,11,17,1,6,0,0,0,1,1,1,0,0,1,0,6,14,67,0,0,4,0,-99,0,0,10,0,5,5,4,0,0,0,0,0,0,4,1,0,0,0,0,5
2011,11,11,0,1,0,0,0,1,1,1,1,0,0,0,2,20,0,0,0,217,0,-99,0,0,10,0,5,2,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,8
2014,7,5,0,9,0,0,0,1,1,1,0,1,1,0,2,2,21,0,0,214,0,15,0,0,10,0,6,11,0,0,0,0,0,0,-9,4,0,-9,-9,0,-9,112
2013,3,19,0,10,0,0,0,1,1,1,0,1,1,1,3,4,27,0,0,95,0,1,0,1,10,0,6,15,3,0,1,10,0,0,-9,4,0,0,0,0,0,17
2011,5,30,0,6,0,0,0,1,1,1,0,1,1,0,3,2,21,0,0,4,0,-99,0,1,2,0,6,17,2,0,0,13,0,0,1,3,0,0,0,0,0,5
2014,7,2,0,10,0,0,0,1,1,1,0,1,1,0,9,15,85,0,0,113,0,-99,0,0,10,0,13,0,1,0,0,0,0,0,0,4,0,-9,-9,0,-9,60
2011,4,16,0,6,0,0,1,1,1,1,0,0,1,0,7,1,12,0,0,92,1,100,0,0,10,0,8,18,0,0,0,2,0,0,1,3,0,0,0,0,0,6
2013,11,20,0,6,0,0,0,1,1,1,0,0,0,1,1,3,23,0,0,4,0,1,0,1,8,0,6,13,1,0,1,0,0,0,0,4,0,0,0,0,0,5
2014,4,20,0,11,0,0,0,1,1,1,0,0,1,0,2,14,67,0,0,41,0,-99,0,0,10,0,5,5,5,0,3,0,0,0,-9,4,0,0,0,0,0,102
2013,5,26,0,10,0,0,0,1,1,1,0,0,1,0,3,14,75,0,0,200,0,-99,0,1,6,0,6,15,6,0,0,10,0,0,0,4,0,0,0,0,0,62
2014,4,10,0,10,0,0,0,1,1,1,0,1,1,0,3,3,25,0,0,60,0,1,0,1,10,0,6,17,0,0,0,1,0,0,1,3,0,0,0,0,0,104
2014,10,23,0,9,0,0,1,1,1,0,1,0,1,0,3,4,34,0,0,214,0,-99,0,0,10,0,6,11,0,0,0,4,0,0,0,4,0,-9,-9,0,-9,112
2012,10,20,0,11,0,0,0,1,1,1,0,0,1,0,2,3,25,0,0,147,1,-99,0,0,10,0,5,5,7,0,0,0,0,0,0,4,0,0,0,0,0,1
2012,7,1,0,10,0,0,0,1,1,0,1,0,1,0,3,4,29,0,0,228,1,-99,0,0,10,0,6,12,1,0,0,3,0,0,0,4,0,0,1,0,1,12
2014,8,30,0,5,0,0,0,1,1,0,1,0,1,0,2,4,39,0,0,160,0,-99,0,0,10,0,5,5,2,0,0,0,0,0,1,3,0,0,0,0,0,10
2013,4,30,0,10,0,0,0,1,1,1,0,0,0,0,3,21,106,0,0,228,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,0,4,0,0,1,0,1,12
2011,6,23,0,6,0,0,0,1,1,1,0,0,1,0,1,3,25,0,0,4,0,-99,0,1,8,0,5,5,6,0,0,0,0,0,0,4,0,0,0,0,0,5
2013,9,24,0,6,0,0,0,1,1,1,0,0,1,0,3,14,73,0,0,4,0,-99,0,0,10,0,6,8,2,0,0,2,0,0,1,3,0,0,0,0,0,5
2014,2,2,1,6,0,0,0,1,1,1,0,0,1,0,6,1,0,0,0,92,0,4,0,0,10,0,5,2,1,0,0,1,0,0,1,3,1,0,0,0,0,0
2014,8,9,1,6,0,0,0,1,1,1,0,0,1,0,1,3,25,0,0,4,0,-99,0,1,10,0,13,0,1,0,0,0,0,0,0,4,1,0,0,0,0,5
2014,5,27,1,9,0,0,0,1,1,1,0,0,1,0,6,14,83,0,0,214,0,7,0,1,8,0,5,5,0,0,0,1,0,0,0,4,1,-9,-9,0,-9,112
2013,4,15,0,5,0,0,0,1,1,1,0,1,1,0,7,1,9,0,0,160,0,40,0,1,10,0,8,18,0,0,0,0,0,0,1,4,0,0,0,0,0,3
2011,7,2,0,6,0,0,0,1,1,1,0,0,1,0,3,14,73,0,0,4,1,-99,0,0,10,0,6,16,13,0,0,0,0,0,1,3,0,0,0,0,0,5
2013,10,6,0,6,0,0,0,1,1,0,1,0,1,1,3,4,37,0,0,422,0,-99,0,1,10,0,6,13,5,4,1,13,13,0,-9,4,0,0,1,1,1,5
2012,1,4,0,11,0,0,0,1,1,0,1,0,1,0,3,4,34,0,0,422,0,-99,0,1,7,0,6,16,0,0,0,4,0,0,1,4,0,0,1,1,1,4
2014,5,2,0,11,0,0,0,1,1,0,1,0,1,0,3,4,27,0,0,422,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,-9,4,0,0,1,1,1,4
2012,7,3,0,3,0,0,0,1,1,1,0,0,1,0,3,21,108,0,0,45,0,-99,0,0,10,0,6,28,0,0,0,0,0,0,1,4,0,0,0,0,0,7
2013,12,26,0,6,0,0,0,1,1,1,0,0,1,0,3,14,67,0,0,4,0,-99,0,0,10,0,6,16,1,0,0,1,0,0,0,4,0,0,0,0,0,5
2014,10,18,1,11,0,0,0,1,1,1,0,1,1,0,6,14,67,0,0,147,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,1,3,1,0,0,0,0,1
2014,9,18,0,11,0,0,0,1,1,1,0,1,1,0,3,14,67,0,0,104,0,-99,0,0,10,0,6,7,0,0,0,6,0,0,0,4,0,1,1,0,1,4
2014,6,15,0,11,0,0,0,1,1,1,0,1,1,0,2,14,75,0,0,104,1,50,0,1,4,0,5,2,48,0,0,3,0,0,1,4,0,1,1,0,1,4
2011,3,15,0,5,0,0,0,1,1,1,0,1,1,0,3,15,85,0,0,93,1,-99,0,0,10,0,6,9,0,0,0,4,0,0,-9,4,0,0,1,0,1,0
2014,10,24,0,6,0,0,0,1,1,1,0,0,1,0,1,3,25,0,0,4,0,-99,0,1,7,0,13,0,1,0,0,0,0,0,0,4,0,0,0,0,0,5
2014,12,22,0,6,0,0,0,1,1,1,0,1,1,0,3,20,0,0,0,92,0,-99,0,0,10,0,6,7,0,0,0,0,0,0,-9,4,0,0,0,0,0,34
2011,11,30,0,6,0,0,0,1,1,1,0,0,1,0,1,14,84,0,0,153,1,-99,0,0,10,0,6,15,1,0,0,2,0,0,1,3,0,1,1,0,1,5
2012,5,8,0,10,0,0,0,1,1,1,0,0,1,0,3,17,94,0,0,228,0,1,0,0,10,0,6,16,1,0,0,0,0,0,0,4,0,0,1,0,1,12
2013,10,31,0,11,0,0,0,1,1,1,0,0,1,0,2,1,7,0,0,147,0,-99,0,0,10,0,5,5,27,0,0,12,0,0,1,4,0,0,0,0,0,1
2012,2,7,0,11,0,0,0,1,1,0,1,1,1,1,3,4,27,0,0,147,0,-99,0,1,2,0,6,15,1,0,1,0,0,0,1,3,0,0,0,0,0,1
2014,6,9,0,11,0,0,0,1,1,0,1,0,1,0,2,4,27,0,0,182,0,-99,0,0,10,0,5,5,7,0,5,0,0,0,0,4,0,0,0,0,0,4
2012,7,23,0,6,0,0,0,1,1,1,0,1,0,0,2,3,23,0,0,92,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,0,4,0,0,0,0,0,6
2014,4,5,0,11,0,0,0,1,1,1,0,0,1,0,3,14,73,0,0,182,0,-99,0,0,10,0,6,11,4,0,0,0,0,0,1,3,0,0,0,0,0,4
2014,7,15,0,11,0,0,0,1,1,1,0,0,1,0,2,14,75,0,0,147,0,-99,0,0,10,0,5,5,5,0,0,0,0,0,0,4,0,-9,-9,0,-9,81
2014,12,3,0,9,0,0,1,1,1,0,1,1,1,0,3,4,34,0,0,214,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,-9,4,0,-9,-9,0,-9,112
2014,3,11,0,6,0,0,0,1,1,1,0,0,1,0,6,14,67,0,0,4,0,-99,0,0,10,0,5,5,2,0,0,0,0,0,0,4,1,0,0,0,0,5
2013,1,19,0,6,0,0,0,1,1,1,0,0,1,0,3,1,5,0,0,153,0,2,0,1,9,0,6,7,0,0,0,0,0,0,0,4,0,0,0,0,0,2
2012,10,16,0,10,0,0,0,1,1,1,0,0,1,0,7,15,87,0,0,208,0,8,0,1,8,0,8,20,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,60
2014,2,11,0,11,0,0,0,1,1,0,1,0,1,0,2,4,34,0,0,422,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,-9,4,0,0,1,1,1,4
2012,6,10,1,6,0,0,0,1,1,0,1,0,1,0,6,4,34,0,0,4,0,-99,0,0,10,0,5,5,4,0,0,0,0,0,0,4,1,0,0,0,0,5
2014,4,5,0,6,0,0,0,1,1,1,0,0,1,0,3,1,7,0,0,153,0,2,0,1,2,0,6,7,0,0,0,4,0,0,1,3,0,-9,-9,0,-9,25
2013,9,22,0,5,0,0,0,1,1,1,0,1,1,0,8,14,67,0,0,160,0,60,0,1,8,0,9,24,0,0,0,0,0,0,0,4,0,0,0,0,0,3
2013,11,16,0,11,0,0,0,1,1,0,1,0,1,0,2,4,34,0,0,182,1,6,0,0,10,0,5,5,3,0,0,0,0,0,1,3,0,0,0,0,0,4
2011,2,2,0,11,0,0,0,1,1,1,0,0,1,0,2,3,25,0,0,147,1,-99,0,0,10,0,5,5,1,0,0,1,0,0,-9,4,0,0,0,0,0,1
2013,2,25,0,5,0,0,0,1,1,1,0,0,1,0,3,3,25,0,0,205,0,-99,0,0,10,0,6,16,0,0,0,7,0,0,0,4,0,-9,-9,0,-9,60
2012,3,7,0,10,0,0,0,1,1,1,0,0,1,0,2,3,23,0,0,228,0,-99,0,0,10,0,5,2,0,0,0,3,0,0,0,4,0,-9,-9,0,-9,57
2014,9,1,0,11,0,0,1,1,1,1,0,0,1,0,7,9,52,0,0,182,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4
2013,9,15,0,5,0,0,0,1,1,1,0,0,1,0,6,1,6,0,0,160,0,4,3,1,8,0,5,5,0,0,0,0,0,0,1,3,1,-9,-9,0,-9,49
2012,8,20,0,6,0,0,0,1,1,1,0,0,1,0,3,3,25,0,0,92,0,-99,0,1,4,0,6,16,0,0,0,0,0,0,0,4,0,0,0,0,0,18
2012,11,18,0,10,0,0,0,1,1,1,0,1,1,0,3,14,77,0,0,97,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,1,3,0,1,0,0,1,84
2014,4,22,0,11,0,0,0,1,1,1,0,0,1,0,2,3,22,0,0,182,0,-99,0,0,10,0,5,5,1,0,1,0,0,0,-9,4,0,0,0,0,0,4
2014,10,18,0,11,0,0,0,1,1,1,0,0,1,0,2,14,72,0,0,195,0,-99,0,0,10,0,5,5,2,0,0,0,0,0,0,4,0,0,0,0,0,109
2014,11,22,0,6,0,0,0,1,1,0,1,1,1,0,9,4,27,0,0,4,0,-99,0,1,7,0,13,0,4,0,3,7,0,7,-9,4,0,0,0,0,0,5
2014,3,1,0,11,0,0,0,1,1,1,0,0,1,0,7,21,108,0,0,147,0,-99,0,1,10,0,13,0,0,0,0,0,0,0,1,4,0,0,0,0,0,68
2012,5,11,0,6,0,0,0,1,1,1,0,0,1,0,2,3,22,0,0,92,0,-99,0,0,10,0,6,17,1,0,0,0,0,0,0,4,0,-9,-9,0,-9,52
2013,10,13,0,6,0,0,0,1,1,1,0,0,1,0,3,3,23,0,0,4,0,-99,0,0,10,0,6,8,4,0,0,0,0,0,1,3,0,0,0,0,0,5
2014,8,5,0,10,0,0,0,1,1,1,0,1,1,0,2,3,24,0,0,60,0,-99,0,1,10,0,5,5,5,0,0,0,0,0,0,4,0,-9,-9,0,-9,99
2011,6,20,0,5,0,0,0,1,1,1,1,0,1,0,7,1,5,0,0,160,1,10,0,0,10,0,8,18,0,0,0,0,0,0,1,3,0,0,0,0,0,3
2012,10,6,0,6,0,0,1,1,1,1,0,0,0,0,3,20,0,0,0,92,0,-99,0,1,5,0,6,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2014,4,21,1,9,0,0,0,1,1,1,0,0,1,0,6,10,56,0,0,217,0,-99,0,1,8,0,5,2,0,0,0,1,1,0,0,4,1,-9,-9,1,1,112
2011,8,16,0,6,0,0,0,1,1,1,0,0,1,0,2,3,25,0,0,92,1,-99,0,0,10,0,5,5,4,0,3,0,0,0,-9,4,0,0,0,0,0,6
2014,10,21,0,6,0,0,0,1,1,1,0,0,1,0,3,4,35,0,0,4,0,-99,0,1,7,0,6,12,4,0,0,12,0,0,1,4,0,0,0,0,0,5
2014,12,28,0,6,0,0,0,1,1,1,0,0,0,0,3,20,0,0,0,0,0,5,5,0,10,0,6,15,0,0,0,0,0,0,0,4,0,0,1,1,1,5
2014,6,25,0,10,0,0,0,1,1,1,0,1,1,0,3,19,102,0,0,60,1,-99,0,0,10,0,6,17,0,0,0,1,0,0,0,4,0,0,1,0,1,100
